task,position,icl_index,token_role,layer,stable_rank,rank90,participation_ratio
sentiment,icl09/pre,9,pre_label_token,13,10.932395610246491,96,40.8783839824276
singular-plural,icl09/pre,9,pre_label_token,13,17.70539112017961,95,54.37946178796597
antonym,icl09/pre,9,pre_label_token,13,15.201292401277295,107,55.630975205954286
capitalize,icl09/pre,9,pre_label_token,13,9.074422074400788,104,36.95206664733947
capitalize_first_letter,icl09/pre,9,pre_label_token,13,11.752815445295216,97,44.668063623062
country-currency,icl09/pre,9,pre_label_token,13,8.772822030589793,69,28.869273353416755
landmark-country,icl09/pre,9,pre_label_token,13,11.707146686509045,99,45.76162779980313
lowercase_first_letter,icl09/pre,9,pre_label_token,13,13.886449501514662,99,52.517201069695865
product-company,icl09/pre,9,pre_label_token,13,10.243357190491214,89,35.67620254588102
synonym,icl09/pre,9,pre_label_token,13,14.63102758819906,108,56.06289355279684
word_length,icl09/pre,9,pre_label_token,13,10.619223441293439,97,39.83460626667746
ag_news,icl09/pre,9,pre_label_token,14,12.608048915680396,100,43.31538754497094
capitalize_last_letter,icl09/pre,9,pre_label_token,14,12.65660390226581,96,43.17402594680007
capitalize_second_letter,icl09/pre,9,pre_label_token,14,12.489009865104803,96,45.80392534896828
commonsense_qa,icl09/pre,9,pre_label_token,14,11.044233814022189,100,38.250780315434795
country-capital,icl09/pre,9,pre_label_token,14,10.574216254433484,67,34.79336372039025
english-french,icl09/pre,9,pre_label_token,14,14.171816671286523,98,52.72549624307721
english-german,icl09/pre,9,pre_label_token,14,14.125040619467693,98,52.16456270715069
english-spanish,icl09/pre,9,pre_label_token,14,15.607243805735829,96,53.16854960098963
lowercase_last_letter,icl09/pre,9,pre_label_token,14,15.736284683646717,96,52.36341265088893
national_parks,icl09/pre,9,pre_label_token,14,10.47116118615981,84,37.39820659721793
next_capital_letter,icl09/pre,9,pre_label_token,14,9.59965100765649,97,39.52803315401698
next_item,icl09/pre,9,pre_label_token,14,9.458506349072785,72,32.228965152117496
park-country,icl09/pre,9,pre_label_token,14,10.908994977745678,94,42.67985380461676
person-instrument,icl09/pre,9,pre_label_token,14,8.630599187703863,80,29.434676643662172
person-occupation,icl09/pre,9,pre_label_token,14,9.717982753289453,85,31.43053280443872
person-sport,icl09/pre,9,pre_label_token,14,9.10196714698677,80,31.385558557320373
present-past,icl09/pre,9,pre_label_token,14,13.95903809606753,90,50.76926197619278
prev_item,icl09/pre,9,pre_label_token,14,9.237392027115538,68,30.95101726995227
sentiment,icl09/pre,9,pre_label_token,14,10.61358915233127,97,40.255143328899784
singular-plural,icl09/pre,9,pre_label_token,14,15.78358028002031,80,46.11304052265882
antonym,icl09/pre,9,pre_label_token,14,14.669529874768877,97,52.36744627730904
capitalize,icl09/pre,9,pre_label_token,14,9.174329026721054,93,34.071491966140464
capitalize_first_letter,icl09/pre,9,pre_label_token,14,12.07892244170338,91,46.12199332810572
country-currency,icl09/pre,9,pre_label_token,14,11.429644469534123,70,36.3649116345259
landmark-country,icl09/pre,9,pre_label_token,14,12.508859160976483,100,48.47787756098171
lowercase_first_letter,icl09/pre,9,pre_label_token,14,14.808535194688774,89,51.326594130132825
product-company,icl09/pre,9,pre_label_token,14,10.283552012373134,88,35.05945864016333
synonym,icl09/pre,9,pre_label_token,14,13.448510267812708,99,53.29456745921616
word_length,icl09/pre,9,pre_label_token,14,11.252839027598428,97,40.972349017979624
ag_news,icl09/pre,9,pre_label_token,15,11.62957977341985,97,39.16300761410338
capitalize_last_letter,icl09/pre,9,pre_label_token,15,11.69405357365168,96,40.19290286905373
capitalize_second_letter,icl09/pre,9,pre_label_token,15,11.795963271604231,97,43.641999884381285
commonsense_qa,icl09/pre,9,pre_label_token,15,10.05905036040268,100,36.27019960124146
country-capital,icl09/pre,9,pre_label_token,15,9.92003889741444,69,33.43994699705377
english-french,icl09/pre,9,pre_label_token,15,12.41897723516196,103,50.165585631614306
english-german,icl09/pre,9,pre_label_token,15,11.56451923348757,101,47.22148315274313
english-spanish,icl09/pre,9,pre_label_token,15,13.631694585230997,101,50.882998897526186
lowercase_last_letter,icl09/pre,9,pre_label_token,15,16.033105982527793,97,51.5416056513178
national_parks,icl09/pre,9,pre_label_token,15,10.312797778098755,84,36.44282536069845
next_capital_letter,icl09/pre,9,pre_label_token,15,9.218244422375184,96,37.22810517003183
next_item,icl09/pre,9,pre_label_token,15,9.405641086861548,69,31.592067495843217
park-country,icl09/pre,9,pre_label_token,15,11.484750543958324,91,40.9740791059113
person-instrument,icl09/pre,9,pre_label_token,15,8.574670099088506,79,28.360738455281986
person-occupation,icl09/pre,9,pre_label_token,15,9.726581288120478,83,30.166248811652622
person-sport,icl09/pre,9,pre_label_token,15,8.790514257340835,79,30.168074045554796
present-past,icl09/pre,9,pre_label_token,15,14.782067403194159,89,53.36257423472629
prev_item,icl09/pre,9,pre_label_token,15,9.081764943333411,65,29.596076499302566
sentiment,icl09/pre,9,pre_label_token,15,10.762118058746426,98,40.55828483761686
singular-plural,icl09/pre,9,pre_label_token,15,15.973025222201152,81,47.84645404385109
antonym,icl09/pre,9,pre_label_token,15,14.146792786864513,97,50.471784353917904
capitalize,icl09/pre,9,pre_label_token,15,9.061939508634344,95,33.08155101218972
capitalize_first_letter,icl09/pre,9,pre_label_token,15,11.980570211395268,93,46.666227143670035
country-currency,icl09/pre,9,pre_label_token,15,11.085027147592724,71,35.88699065505992
landmark-country,icl09/pre,9,pre_label_token,15,13.803838539544937,98,49.34016042472471
lowercase_first_letter,icl09/pre,9,pre_label_token,15,15.390360087424265,93,54.07639967862895
product-company,icl09/pre,9,pre_label_token,15,9.659665961701753,89,34.019465780231975
synonym,icl09/pre,9,pre_label_token,15,12.4145817494096,101,51.36212140646447
word_length,icl09/pre,9,pre_label_token,15,11.19819337894257,96,39.87071260179309
ag_news,icl09/pre,9,pre_label_token,16,11.350567671660224,95,36.89620381762111
capitalize_last_letter,icl09/pre,9,pre_label_token,16,9.708828680821199,94,36.250539762069764
capitalize_second_letter,icl09/pre,9,pre_label_token,16,11.007691826765376,96,40.16787015512517
commonsense_qa,icl09/pre,9,pre_label_token,16,10.648078659619667,101,38.44396899355454
country-capital,icl09/pre,9,pre_label_token,16,9.490040574164189,69,33.039392382257915
english-french,icl09/pre,9,pre_label_token,16,12.611525566994267,105,51.40177808017123
english-german,icl09/pre,9,pre_label_token,16,12.488754995643328,105,51.10804435573809
english-spanish,icl09/pre,9,pre_label_token,16,14.43412186945935,103,53.228343999848185
lowercase_last_letter,icl09/pre,9,pre_label_token,16,14.027198326045633,96,48.47121690703313
national_parks,icl09/pre,9,pre_label_token,16,9.479525942380807,82,34.57951054455091
next_capital_letter,icl09/pre,9,pre_label_token,16,8.022257248139848,95,33.06506183468311
next_item,icl09/pre,9,pre_label_token,16,9.465006110953492,68,31.708348437670516
park-country,icl09/pre,9,pre_label_token,16,10.25836408658114,95,41.39010560972421
person-instrument,icl09/pre,9,pre_label_token,16,8.592366766559618,77,27.71493938079689
person-occupation,icl09/pre,9,pre_label_token,16,8.979409832335646,81,28.815861309303617
person-sport,icl09/pre,9,pre_label_token,16,9.234415677438097,74,29.62689350109535
present-past,icl09/pre,9,pre_label_token,16,14.403687137323127,89,52.8815121056277
prev_item,icl09/pre,9,pre_label_token,16,9.169782263490225,65,30.196816022784834
sentiment,icl09/pre,9,pre_label_token,16,8.03128066531186,94,32.62848820576434
singular-plural,icl09/pre,9,pre_label_token,16,15.409244467851103,80,46.41437939094407
antonym,icl09/pre,9,pre_label_token,16,13.623867201002065,97,49.46324315124264
capitalize,icl09/pre,9,pre_label_token,16,8.294840460295912,95,30.950054681782024
capitalize_first_letter,icl09/pre,9,pre_label_token,16,11.998725637673726,93,46.09115931610798
country-currency,icl09/pre,9,pre_label_token,16,11.725662117515666,72,36.899999991490716
landmark-country,icl09/pre,9,pre_label_token,16,13.838896070281914,100,51.01221917150229
lowercase_first_letter,icl09/pre,9,pre_label_token,16,15.694490241503955,92,53.04292587828908
product-company,icl09/pre,9,pre_label_token,16,9.716820010533231,85,33.32504681914769
synonym,icl09/pre,9,pre_label_token,16,12.604056779256034,102,52.028305748579214
word_length,icl09/pre,9,pre_label_token,16,11.07568610598151,94,38.47750935093003
ag_news,icl09/pre,9,pre_label_token,17,9.67606787450418,91,30.67244023392657
capitalize_last_letter,icl09/pre,9,pre_label_token,17,12.023066292676202,94,44.10424871737779
capitalize_second_letter,icl09/pre,9,pre_label_token,17,13.280311770205625,95,47.59779488048363
commonsense_qa,icl09/pre,9,pre_label_token,17,9.965742842800807,100,36.97647506622572
country-capital,icl09/pre,9,pre_label_token,17,12.074846567572257,56,34.806943556186155
english-french,icl09/pre,9,pre_label_token,17,13.872261447937305,100,53.285169883588246
english-german,icl09/pre,9,pre_label_token,17,13.10565380344062,100,52.51185870208778
english-spanish,icl09/pre,9,pre_label_token,17,15.615197676504627,98,55.98807727713526
lowercase_last_letter,icl09/pre,9,pre_label_token,17,17.51683793916729,93,56.493247636121964
national_parks,icl09/pre,9,pre_label_token,17,10.120722469098112,73,34.787880572185706
next_capital_letter,icl09/pre,9,pre_label_token,17,9.160678910104657,95,38.417102859950795
next_item,icl09/pre,9,pre_label_token,17,9.128958089204918,64,30.116009046266274
park-country,icl09/pre,9,pre_label_token,17,13.450775916996156,78,36.78423531453728
person-instrument,icl09/pre,9,pre_label_token,17,9.445845748190202,70,28.834694791466546
person-occupation,icl09/pre,9,pre_label_token,17,10.814774435107351,76,31.572262392102328
person-sport,icl09/pre,9,pre_label_token,17,10.313003172130651,69,32.28193277750985
present-past,icl09/pre,9,pre_label_token,17,14.767206888900034,80,50.21826107943275
prev_item,icl09/pre,9,pre_label_token,17,8.768592870211293,63,28.92645574969033
sentiment,icl09/pre,9,pre_label_token,17,6.85938962494298,92,27.763798068339046
singular-plural,icl09/pre,9,pre_label_token,17,16.696558223082146,69,44.972868129142604
antonym,icl09/pre,9,pre_label_token,17,14.256897708955512,96,50.1909812744363
capitalize,icl09/pre,9,pre_label_token,17,11.52550414704248,84,40.907586216954904
capitalize_first_letter,icl09/pre,9,pre_label_token,17,14.635614855788921,86,50.87396137215994
country-currency,icl09/pre,9,pre_label_token,17,11.392334660504407,56,33.31329230490079
landmark-country,icl09/pre,9,pre_label_token,17,15.449463563684343,90,44.98883118562104
lowercase_first_letter,icl09/pre,9,pre_label_token,17,18.878137811476584,86,54.79468666527163
product-company,icl09/pre,9,pre_label_token,17,10.285005056361316,77,30.76301775431803
synonym,icl09/pre,9,pre_label_token,17,12.560170679500409,101,51.62408140143755
word_length,icl09/pre,9,pre_label_token,17,10.14747588845426,93,36.42705001185615
ag_news,icl09/pre,9,pre_label_token,18,8.4405327299428,88,26.362783132598175
capitalize_last_letter,icl09/pre,9,pre_label_token,18,11.136866375744955,97,41.961633760178714
capitalize_second_letter,icl09/pre,9,pre_label_token,18,12.210273386612945,98,46.45032649880225
commonsense_qa,icl09/pre,9,pre_label_token,18,10.175448152316092,101,36.81183861805367
country-capital,icl09/pre,9,pre_label_token,18,12.535515349657109,57,35.453829768308445
english-french,icl09/pre,9,pre_label_token,18,14.62622756062405,107,60.09598670004969
english-german,icl09/pre,9,pre_label_token,18,13.745621840745397,106,58.20329683704248
english-spanish,icl09/pre,9,pre_label_token,18,16.34882126786415,105,61.835680708694106
lowercase_last_letter,icl09/pre,9,pre_label_token,18,16.78053188605417,100,58.265125504139434
national_parks,icl09/pre,9,pre_label_token,18,10.145565448729357,74,35.05821771316611
next_capital_letter,icl09/pre,9,pre_label_token,18,8.42145269205147,96,34.981715690183485
next_item,icl09/pre,9,pre_label_token,18,9.060209865086717,63,29.51128163708965
park-country,icl09/pre,9,pre_label_token,18,12.40391578543274,76,34.78563140746199
person-instrument,icl09/pre,9,pre_label_token,18,8.931118580268418,68,27.229018746102625
person-occupation,icl09/pre,9,pre_label_token,18,9.59390038898876,71,29.162887262014106
person-sport,icl09/pre,9,pre_label_token,18,9.585213756589765,70,30.22616490556841
present-past,icl09/pre,9,pre_label_token,18,15.926401727710644,82,54.1880612365981
prev_item,icl09/pre,9,pre_label_token,18,8.779824588596517,63,28.618289309898007
sentiment,icl09/pre,9,pre_label_token,18,6.608198936561537,91,26.24206058779064
singular-plural,icl09/pre,9,pre_label_token,18,16.720931323242475,69,45.897238203224354
antonym,icl09/pre,9,pre_label_token,18,13.801386662629533,98,51.16006229339647
capitalize,icl09/pre,9,pre_label_token,18,10.798662684134541,91,42.06223679194158
capitalize_first_letter,icl09/pre,9,pre_label_token,18,15.465348021642102,94,57.05257925480266
country-currency,icl09/pre,9,pre_label_token,18,11.556859593800038,57,33.548735721799794
landmark-country,icl09/pre,9,pre_label_token,18,13.889790852209394,87,41.44500138145869
lowercase_first_letter,icl09/pre,9,pre_label_token,18,19.67162756471084,96,63.11838064625641
product-company,icl09/pre,9,pre_label_token,18,9.72228415922486,75,29.0394230437745
synonym,icl09/pre,9,pre_label_token,18,12.938813457390244,102,53.472141897821565
word_length,icl09/pre,9,pre_label_token,18,9.518042773457765,92,34.879490142386764
ag_news,icl09/pre,9,pre_label_token,19,7.874123461175066,85,23.541342850479108
capitalize_last_letter,icl09/pre,9,pre_label_token,19,12.541849931028963,98,47.42111195556821
capitalize_second_letter,icl09/pre,9,pre_label_token,19,13.734573043776333,99,51.949855593849584
commonsense_qa,icl09/pre,9,pre_label_token,19,10.508981933201213,103,39.17541223058771
country-capital,icl09/pre,9,pre_label_token,19,11.95977122181197,58,34.693232094554986
english-french,icl09/pre,9,pre_label_token,19,15.575038307338215,108,64.17569940530181
english-german,icl09/pre,9,pre_label_token,19,15.850360191062391,108,64.95224516769004
english-spanish,icl09/pre,9,pre_label_token,19,17.950419410415318,108,67.29112667118316
lowercase_last_letter,icl09/pre,9,pre_label_token,19,18.11573258949956,100,61.51917606595998
national_parks,icl09/pre,9,pre_label_token,19,10.830638271163474,77,37.01833216436712
next_capital_letter,icl09/pre,9,pre_label_token,19,9.802241060337247,98,40.287973893213994
next_item,icl09/pre,9,pre_label_token,19,8.600416795976727,62,27.71149513198915
park-country,icl09/pre,9,pre_label_token,19,11.259036723849539,75,32.54103293068633
person-instrument,icl09/pre,9,pre_label_token,19,8.178693511971202,67,25.25222518112471
person-occupation,icl09/pre,9,pre_label_token,19,9.029012560224036,69,27.05246471283449
person-sport,icl09/pre,9,pre_label_token,19,9.065302240705982,71,30.710998998067655
present-past,icl09/pre,9,pre_label_token,19,17.916467189330202,79,57.58678510461124
prev_item,icl09/pre,9,pre_label_token,19,8.34324237371269,62,26.981307003877895
