token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_label_token,present-past,train,activation,12.318389892578125,28.80297088623047,73,146,join,joined,165,face,faced,88, faced,demonstration_10_label_token
last_label_token,present-past,train,activation,10.739458084106445,26.348112106323242,74,67,fill,filled,1,explain,explained,88, explained,demonstration_10_label_token
last_label_token,present-past,train,activation,11.754735946655273,26.568557739257812,75,6,review,reviewed,159,travel,traveled,88, traveled,demonstration_10_label_token
last_label_token,present-past,train,activation,9.98459243774414,26.819873809814453,76,117,spread,spread,127,warn,warned,88, warned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.510396957397461,26.324386596679688,77,33,serve,served,115,continue,continued,88, continued,demonstration_10_label_token
last_label_token,present-past,train,activation,11.07406234741211,23.407588958740234,78,41,increase,increased,151,negotiate,negotiated,88, negotiated,demonstration_10_label_token
last_label_token,present-past,train,activation,12.981678009033203,25.298946380615234,79,135,raise,raised,153,record,recorded,88, recorded,demonstration_10_label_token
last_label_token,present-past,train,activation,10.636178970336914,25.91335105895996,80,90,restore,restored,173,jump,jumped,88, jumped,demonstration_10_label_token
last_label_token,present-past,train,activation,12.440374374389648,25.26205825805664,81,167,start,started,92,worry,worried,89, worried,demonstration_10_label_token
last_label_token,present-past,train,activation,11.734344482421875,25.687746047973633,82,163,interpret,interpreted,154,compute,computed,88, computed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.225417137145996,26.460254669189453,83,91,balance,balanced,157,overcome,overcame,88, overcame,demonstration_10_label_token
last_label_token,present-past,train,activation,11.998138427734375,20.50032615661621,84,174,view,viewed,87,lose,lost,88, lost,demonstration_10_label_token
last_label_token,present-past,train,activation,7.626847267150879,26.69598960876465,85,204,gather,gathered,38,strive,strived,89,ved,demonstration_10_label_token
last_label_token,present-past,train,activation,9.768815040588379,24.644657135009766,86,29,pull,pulled,13,detect,detected,88, detected,demonstration_10_label_token
last_label_token,present-past,train,activation,10.70590877532959,27.981592178344727,87,158,push,pushed,72,respond,responded,88, responded,demonstration_10_label_token
last_label_token,present-past,train,activation,12.836045265197754,26.610553741455078,88,101,protect,protected,146,join,joined,88, joined,demonstration_10_label_token
last_label_token,present-past,train,activation,11.694633483886719,23.92188262939453,89,86,discover,discovered,0,take,took,88, took,demonstration_10_label_token
last_label_token,present-past,train,activation,11.078264236450195,24.99652099609375,90,10,construct,constructed,21,enter,entered,88, entered,demonstration_10_label_token
last_label_token,present-past,train,activation,13.158079147338867,26.770977020263672,91,20,yield,yielded,131,decide,decided,88, decided,demonstration_10_label_token
last_label_token,present-past,train,activation,12.844023704528809,28.027753829956055,92,77,prepare,prepared,10,construct,constructed,88, constructed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.074295997619629,28.78358268737793,93,109,edit,edited,23,plan,planned,88, planned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.02194595336914,24.722633361816406,94,140,program,programmed,99,work,worked,88, worked,demonstration_10_label_token
last_label_token,present-past,train,activation,11.198112487792969,26.3607234954834,95,199,challenge,challenged,169,believe,believed,88, believed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.001005172729492,27.091777801513672,96,184,search,searched,122,examine,examined,88, examined,demonstration_10_label_token
last_label_token,present-past,train,activation,11.247895240783691,26.239471435546875,97,60,conclude,concluded,97,influence,influenced,88, influenced,demonstration_10_label_token
last_label_token,present-past,train,activation,11.570770263671875,25.68631935119629,98,124,remember,remembered,109,edit,edited,88, edited,demonstration_10_label_token
last_label_token,present-past,train,activation,12.372645378112793,26.027782440185547,99,13,detect,detected,112,correct,corrected,88, corrected,demonstration_10_label_token
last_label_token,present-past,train,activation,9.280363082885742,20.79922103881836,100,35,guide,guided,17,publish,published,88, published,demonstration_10_label_token
last_label_token,present-past,train,activation,11.965034484863281,26.181631088256836,101,131,decide,decided,44,instruct,instructed,89, instructed,demonstration_10_label_token
last_label_token,present-past,train,activation,8.035283088684082,27.161365509033203,102,49,happen,happened,180,prevent,prevented,88, prevented,demonstration_10_label_token
last_label_token,present-past,train,activation,11.819535255432129,24.459182739257812,103,187,monitor,monitored,65,measure,measured,88, measured,demonstration_10_label_token
last_label_token,present-past,train,activation,11.95936107635498,30.530366897583008,104,200,process,processed,147,adapt,adapted,89, adapted,demonstration_10_label_token
last_label_token,present-past,train,activation,11.930646896362305,24.26721954345703,105,190,support,supported,45,enable,enabled,89, enabled,demonstration_10_label_token
last_label_token,present-past,train,activation,11.421589851379395,29.4930477142334,106,128,supply,supplied,14,imagine,imagined,89, imagined,demonstration_10_label_token
last_label_token,present-past,train,activation,13.12928295135498,22.130386352539062,107,53,trade,traded,76,lead,led,88, led,demonstration_10_label_token
last_label_token,present-past,train,activation,12.299704551696777,29.713027954101562,108,63,perform,performed,176,describe,described,88, described,demonstration_10_label_token
last_label_token,present-past,train,activation,11.168803215026855,24.318599700927734,109,186,change,changed,184,search,searched,88, searched,demonstration_10_label_token
last_label_token,present-past,train,activation,13.948368072509766,31.28023910522461,110,176,describe,described,113,represent,represented,88, represented,demonstration_10_label_token
last_label_token,present-past,train,activation,10.10527515411377,22.713857650756836,111,74,clean,cleaned,57,expand,expanded,88, expanded,demonstration_10_label_token
last_label_token,present-past,train,activation,10.636188507080078,24.94603729248047,112,103,know,knew,58,pursue,pursued,88, pursued,demonstration_10_label_token
last_label_token,present-past,train,activation,10.022547721862793,24.660808563232422,113,52,schedule,scheduled,198,zoom,zoomed,89,ed,demonstration_10_label_token
last_label_token,present-past,train,activation,10.67953872680664,24.173240661621094,114,121,stand,stood,99,work,worked,88, worked,demonstration_10_label_token
last_label_token,present-past,train,activation,12.668563842773438,26.552688598632812,115,37,illustrate,illustrated,131,decide,decided,88, decided,demonstration_10_label_token
last_label_token,present-past,train,activation,11.149134635925293,28.227603912353516,116,14,imagine,imagined,104,display,displayed,89, displayed,demonstration_10_label_token
last_label_token,present-past,train,activation,12.153129577636719,23.91069984436035,117,115,continue,continued,196,repair,repaired,88, repaired,demonstration_10_label_token
last_label_token,present-past,train,activation,14.080474853515625,28.602615356445312,118,38,strive,strived,52,schedule,scheduled,88, scheduled,demonstration_10_label_token
last_label_token,present-past,train,activation,12.632402420043945,27.478404998779297,119,168,show,showed,25,transfer,transferred,88, transferred,demonstration_10_label_token
last_label_token,present-past,train,activation,11.592924118041992,25.6407527923584,120,179,produce,produced,195,express,expressed,88, expressed,demonstration_10_label_token
last_label_token,present-past,train,activation,10.849502563476562,25.23997688293457,121,136,move,moved,91,balance,balanced,89, balanced,demonstration_10_label_token
last_label_token,present-past,train,activation,12.363086700439453,24.612035751342773,122,120,understand,understood,150,define,defined,88, defined,demonstration_10_label_token
last_label_token,present-past,train,activation,12.940433502197266,29.169588088989258,123,43,suggest,suggested,34,address,addressed,88, addressed,demonstration_10_label_token
last_label_token,present-past,train,activation,12.248592376708984,27.53169822692871,124,162,execute,executed,133,value,valued,88, valued,demonstration_10_label_token
last_label_token,present-past,train,activation,10.6970796585083,27.153047561645508,125,92,worry,worried,20,yield,yielded,89, yielded,demonstration_10_label_token
last_label_token,present-past,train,activation,10.589473724365234,25.688751220703125,126,173,jump,jumped,56,post,posted,88, posted,demonstration_10_label_token
last_label_token,present-past,train,activation,13.58282470703125,25.82440185546875,127,180,prevent,prevented,61,command,commanded,88, commanded,demonstration_10_label_token
last_label_token,present-past,train,activation,13.602370262145996,28.80606460571289,128,116,inform,informed,191,look,looked,88, looked,demonstration_10_label_token
last_label_token,present-past,train,activation,13.028749465942383,26.692646026611328,129,152,evaluate,evaluated,92,worry,worried,88, worried,demonstration_10_label_token
last_label_token,present-past,train,function_vector,36.932472229003906,5.431831359863281,,,,,,,,,,
