doc_id,family,ok_opus,ok_gpt5,accepted,items_opus,items_gpt5,items_both,n_issues_opus,n_issues_gpt5
py_abbrev__t127,py_abbrev,False,False,False,extra_change inconsistent_convention meta_comment padding scope_creep,inconsistent_convention scope_creep,inconsistent_convention scope_creep,6,10
py_abbrev__t130,py_abbrev,False,True,False,family_rule inconsistent_convention,,,3,0
py_abbrev__t133,py_abbrev,False,False,False,extra_change family_rule padding,inconsistent_convention,,5,2
py_abbrev__t134,py_abbrev,False,False,False,padding scope_creep,padding scope_creep,padding scope_creep,7,5
py_abbrev__t136,py_abbrev,False,False,False,padding too_few_or_bunched,padding,padding,3,4
py_abbrev__t140,py_abbrev,False,False,False,padding scope_creep,family_rule padding,padding,3,5
py_abbrev__t147,py_abbrev,False,True,False,padding,,,2,0
py_abbrev__t148,py_abbrev,False,False,False,extra_change family_rule too_few_or_bunched,family_rule,family_rule,4,11
py_abbrev__t151,py_abbrev,False,True,False,inconsistent_convention padding,,,2,0
py_abbrev__t153,py_abbrev,False,False,False,family_rule inconsistent_convention wrong_task,inconsistent_convention wrong_task,inconsistent_convention wrong_task,3,4
py_abbrev__t155,py_abbrev,True,False,False,,family_rule,,0,2
py_abbrev__t156,py_abbrev,False,True,False,padding,,,1,0
py_abbrev__t159,py_abbrev,False,False,False,extra_change padding too_few_or_bunched,extra_change padding,extra_change padding,5,4
py_abbrev__t160,py_abbrev,False,False,False,inconsistent_convention meta_comment padding wrong_task,family_rule meta_comment padding wrong_task,meta_comment padding wrong_task,4,9
py_abbrev__t165,py_abbrev,False,False,False,extra_change meta_comment padding scope_creep too_few_or_bunched,family_rule padding scope_creep too_few_or_bunched,padding scope_creep too_few_or_bunched,7,6
py_abbrev__t166,py_abbrev,False,False,False,extra_change scope_creep,family_rule,,4,5
py_abbrev__t169,py_abbrev,False,False,False,family_rule inconsistent_convention padding wrong_task,inconsistent_convention wrong_task,inconsistent_convention wrong_task,5,4
py_abbrev__t170,py_abbrev,False,False,False,padding,padding,padding,2,4
py_abbrev__t174,py_abbrev,False,False,False,wrong_task,family_rule,,1,4
py_abbrev__t178,py_abbrev,True,True,True,,,,0,0
py_abbrev__t188,py_abbrev,False,False,False,inconsistent_convention padding,family_rule padding,padding,5,15
py_abbrev__t191,py_abbrev,False,False,False,inconsistent_convention padding wrong_task,family_rule wrong_task,wrong_task,3,8
py_abbrev__t194,py_abbrev,False,False,False,artefact padding,padding,padding,5,14
py_abbrev__t201,py_abbrev,False,False,False,fake_decision family_rule padding,family_rule wrong_task,family_rule,3,4
py_abbrev__t202,py_abbrev,False,False,False,wrong_task,family_rule wrong_task,wrong_task,1,15
py_abbrev__t203,py_abbrev,False,False,False,inconsistent_convention padding scope_creep wrong_task,family_rule inconsistent_convention padding,inconsistent_convention padding,4,7
py_abbrev__t204,py_abbrev,False,False,False,padding,padding,padding,3,6
py_abbrev__t205,py_abbrev,False,False,False,padding,padding wrong_task,padding,4,12
py_abbrev__t207,py_abbrev,False,True,False,inconsistent_convention,,,1,0
py_abbrev__t209,py_abbrev,False,False,False,padding too_few_or_bunched wrong_task,scope_creep wrong_task,wrong_task,3,6
py_abbrev__t210,py_abbrev,False,False,False,extra_change padding,padding wrong_task,padding,4,6
py_abbrev__t211,py_abbrev,False,False,False,padding scope_creep wrong_task,padding scope_creep wrong_task,padding scope_creep wrong_task,3,6
py_abbrev__t212,py_abbrev,False,False,False,inconsistent_convention wrong_task,fake_decision family_rule inconsistent_convention wrong_task,inconsistent_convention wrong_task,2,11
py_abbrev__t214,py_abbrev,False,False,False,inconsistent_convention padding too_few_or_bunched,padding,padding,5,8
py_abbrev__t215,py_abbrev,False,False,False,family_rule padding scope_creep too_few_or_bunched,padding,padding,5,8
py_abbrev__t217,py_abbrev,False,False,False,extra_change inconsistent_convention padding wrong_task,inconsistent_convention padding scope_creep wrong_task,inconsistent_convention padding wrong_task,6,10
py_abbrev__t219,py_abbrev,False,False,False,inconsistent_convention padding wrong_task,family_rule inconsistent_convention wrong_task,inconsistent_convention wrong_task,4,8
py_abbrev__t220,py_abbrev,False,False,False,family_rule padding wrong_task,family_rule padding,family_rule padding,3,5
py_abbrev__t221,py_abbrev,False,False,False,padding wrong_task,fake_decision scope_creep wrong_task,wrong_task,4,13
py_abbrev__t222,py_abbrev,True,True,True,,,,0,0
py_abbrev__t226,py_abbrev,False,True,False,wrong_task,,,2,0
py_abbrev__t228,py_abbrev,False,False,False,padding wrong_task,scope_creep wrong_task,wrong_task,2,5
py_abbrev__t230,py_abbrev,True,False,False,,family_rule,,0,4
py_abbrev__t231,py_abbrev,False,False,False,inconsistent_convention padding too_few_or_bunched wrong_task,family_rule scope_creep,,4,11
py_abbrev__t232,py_abbrev,False,False,False,extra_change padding scope_creep,family_rule scope_creep,scope_creep,4,7
py_abbrev__t234,py_abbrev,False,False,False,wrong_task,wrong_task,wrong_task,2,2
py_abbrev__t236,py_abbrev,False,False,False,family_rule inconsistent_convention padding scope_creep,family_rule,family_rule,4,2
py_abbrev__t238,py_abbrev,False,False,False,fake_decision padding too_few_or_bunched,family_rule padding too_few_or_bunched,padding too_few_or_bunched,3,8
py_abbrev__t240,py_abbrev,False,True,False,padding,,,1,0
py_abbrev__t243,py_abbrev,False,True,False,inconsistent_convention padding wrong_task,,,3,0
py_abbrev__t244,py_abbrev,False,False,False,extra_change inconsistent_convention,inconsistent_convention,inconsistent_convention,3,3
py_abbrev__t245,py_abbrev,False,False,False,inconsistent_convention padding,padding,padding,4,6
py_abbrev__t246,py_abbrev,False,False,False,artefact extra_change fake_decision padding,family_rule padding,padding,5,15
py_abbrev__t247,py_abbrev,False,False,False,padding,padding,padding,1,4
py_abbrev__t248,py_abbrev,False,False,False,family_rule inconsistent_convention padding too_few_or_bunched,family_rule padding wrong_task,family_rule padding,4,8
py_abbrev__t249,py_abbrev,False,True,False,family_rule scope_creep wrong_task,,,3,0
py_abbrev__t251,py_abbrev,False,True,False,family_rule too_few_or_bunched,,,2,0
py_abbrev__t252,py_abbrev,False,False,False,extra_change inconsistent_convention padding scope_creep,family_rule inconsistent_convention padding,inconsistent_convention padding,4,4
py_abbrev__t253,py_abbrev,False,False,False,padding,padding,padding,5,8
py_abbrev__t254,py_abbrev,False,False,False,invalid padding wrong_task,wrong_task,wrong_task,5,2
py_abbrev__t256,py_abbrev,False,False,False,fake_decision family_rule padding scope_creep,padding scope_creep,padding scope_creep,6,7
py_abbrev__t257,py_abbrev,False,False,False,inconsistent_convention padding,extra_change,,4,5
py_abbrev__t258,py_abbrev,False,False,False,extra_change family_rule padding,extra_change fake_decision padding,extra_change padding,5,17
py_abbrev__t260,py_abbrev,False,False,False,padding scope_creep too_few_or_bunched,padding,padding,6,8
py_abbrev__t263,py_abbrev,False,False,False,padding,inconsistent_convention,,2,2
py_abbrev__t264,py_abbrev,False,False,False,padding,padding,padding,1,2
py_abbrev__t265,py_abbrev,False,False,False,padding,family_rule,,4,5
py_abbrev__t266,py_abbrev,False,False,False,inconsistent_convention padding,wrong_task,,4,1
py_abbrev__t268,py_abbrev,False,False,False,padding,padding wrong_task,padding,1,4
py_abbrev__t270,py_abbrev,False,False,False,extra_change fake_decision inconsistent_convention padding,inconsistent_convention,inconsistent_convention,4,3
py_abbrev__t271,py_abbrev,False,False,False,padding,inconsistent_convention padding,padding,3,3
py_abbrev__t273,py_abbrev,False,False,False,fake_decision padding,fake_decision family_rule,fake_decision,4,3
py_abbrev__t276,py_abbrev,False,False,False,extra_change inconsistent_convention wrong_task,family_rule wrong_task,wrong_task,3,3
py_abbrev__t279,py_abbrev,False,True,False,padding,,,2,0
py_abbrev__t280,py_abbrev,False,False,False,extra_change inconsistent_convention too_few_or_bunched,scope_creep,,3,6
py_abbrev__t282,py_abbrev,False,False,False,artefact padding wrong_task,padding wrong_task,padding wrong_task,4,5
py_abbrev__t284,py_abbrev,False,False,False,extra_change padding,family_rule padding,padding,5,7
py_abbrev__t286,py_abbrev,True,True,True,,,,0,0
py_abbrev__t287,py_abbrev,False,False,False,padding wrong_task,family_rule,,2,19
py_abbrev__t288,py_abbrev,False,False,False,family_rule padding,extra_change,,2,6
py_abbrev__t289,py_abbrev,False,False,False,meaning_change padding scope_creep,family_rule meaning_change scope_creep,meaning_change scope_creep,7,6
py_abbrev__t290,py_abbrev,False,False,False,artefact padding too_few_or_bunched,padding,padding,8,5
py_abbrev__t295,py_abbrev,False,False,False,inconsistent_convention wrong_task,wrong_task,wrong_task,3,2
py_abbrev__t298,py_abbrev,True,False,False,,fake_decision,,0,5
py_abbrev__t299,py_abbrev,False,False,False,extra_change family_rule padding,padding scope_creep,padding,6,16
py_abbrev__t300,py_abbrev,False,False,False,artefact extra_change padding scope_creep,family_rule padding wrong_task,padding,4,9
py_abbrev__t302,py_abbrev,True,False,False,,wrong_task,,0,2
py_abbrev__t303,py_abbrev,False,False,False,extra_change family_rule wrong_task,family_rule,family_rule,4,8
py_abbrev__t304,py_abbrev,False,False,False,family_rule inconsistent_convention padding wrong_task,family_rule wrong_task,family_rule wrong_task,4,4
py_abbrev__t305,py_abbrev,True,True,True,,,,0,0
py_abbrev__t306,py_abbrev,False,False,False,family_rule padding wrong_task,extra_change padding scope_creep wrong_task,padding wrong_task,5,8
py_abbrev__t307,py_abbrev,False,True,False,padding,,,4,0
py_abbrev__t308,py_abbrev,True,False,False,,wrong_task,,0,2
py_abbrev__t310,py_abbrev,False,False,False,extra_change fake_decision padding,family_rule padding,padding,4,2
py_abbrev__t312,py_abbrev,False,True,False,fake_decision wrong_task,,,2,0
py_abbrev__t313,py_abbrev,False,False,False,padding scope_creep wrong_task,fake_decision scope_creep,scope_creep,4,13
py_abbrev__t314,py_abbrev,False,False,False,extra_change wrong_task,fake_decision scope_creep wrong_task,wrong_task,4,5
py_abbrev__t316,py_abbrev,False,True,False,wrong_task,,,1,0
py_abbrev__t317,py_abbrev,False,False,False,padding,family_rule,,3,2
py_abbrev__t318,py_abbrev,False,False,False,inconsistent_convention,family_rule,,2,5
py_abbrev__t319,py_abbrev,False,False,False,artefact extra_change family_rule inconsistent_convention padding,family_rule,family_rule,6,9
py_abbrev__t320,py_abbrev,True,False,False,,wrong_task,,0,2
py_abbrev__t321,py_abbrev,False,False,False,family_rule meaning_change padding scope_creep wrong_task,family_rule padding scope_creep,family_rule padding scope_creep,8,11
py_abbrev__t323,py_abbrev,False,False,False,padding wrong_task,padding,padding,4,4
py_abbrev__t325,py_abbrev,False,False,False,padding,wrong_task,,2,2
py_abbrev__t327,py_abbrev,False,False,False,family_rule wrong_task,padding wrong_task,wrong_task,2,6
py_abbrev__t328,py_abbrev,False,False,False,artefact padding wrong_task,padding wrong_task,padding wrong_task,5,8
py_abbrev__t330,py_abbrev,False,False,False,padding scope_creep,extra_change wrong_task,,4,3
py_abbrev__t331,py_abbrev,False,False,False,extra_change padding scope_creep wrong_task,family_rule wrong_task,wrong_task,7,12
py_abbrev__t332,py_abbrev,False,False,False,family_rule padding wrong_task,family_rule padding wrong_task,family_rule padding wrong_task,3,8
py_abbrev__t333,py_abbrev,False,False,False,inconsistent_convention meaning_change padding scope_creep wrong_task,family_rule inconsistent_convention scope_creep wrong_task,inconsistent_convention scope_creep wrong_task,6,8
py_abbrev__t335,py_abbrev,False,False,False,fake_decision padding,wrong_task,,3,2
py_abbrev__t339,py_abbrev,False,False,False,family_rule padding wrong_task,inconsistent_convention padding scope_creep,padding,4,5
py_abbrev__t340,py_abbrev,False,False,False,too_few_or_bunched wrong_task,wrong_task,wrong_task,2,2
py_abbrev__t341,py_abbrev,False,False,False,artefact padding,padding,padding,3,4
py_abbrev__t344,py_abbrev,False,False,False,padding scope_creep too_few_or_bunched,extra_change wrong_task,,3,3
py_abbrev__t345,py_abbrev,False,True,False,scope_creep too_few_or_bunched wrong_task,,,3,0
py_abbrev__t346,py_abbrev,False,False,False,inconsistent_convention meaning_change padding wrong_task,family_rule inconsistent_convention padding scope_creep wrong_task,inconsistent_convention padding wrong_task,5,8
py_abbrev__t351,py_abbrev,False,False,False,padding,inconsistent_convention,,3,2
py_abbrev__t353,py_abbrev,False,False,False,extra_change inconsistent_convention padding too_few_or_bunched wrong_task,unparsed,,5,1
